ic,rank_ic,directional_accuracy,top_decile_return,sharpe,model_name,ticker,n_obs
-0.0228935866718265,-0.0228935866718265,0.5360721442885772,0.0030931819576353,1.382330659850333,Random Forest,APH,998
0.0335271379945112,0.0335271379945112,0.5545545545545546,0.0058143818819228,1.388921368728321,Random Forest,AVGO,999
-0.0197036332507786,-0.0197036332507786,0.5325325325325325,0.0015664771221852,0.4479755003733472,Random Forest,AXP,999
0.0368375694176845,0.0368375694176845,0.4494494494494494,0.0048481194537289,0.6870859119834033,Random Forest,BA,999
-0.0637943284717591,-0.0637943284717591,0.4874874874874875,0.0006620195952586,0.1501779830479074,Random Forest,BAC,999
-0.0040910561958876,-0.0040910561958876,0.5485485485485485,0.0006588839231744,0.1317713816737259,Random Forest,BKNG,999
-0.0686542839751888,-0.0686542839751888,0.4849699398797595,-0.0028621350365422,-0.9358182778735996,Random Forest,BLK,998
-0.127733984038538,-0.127733984038538,0.4664664664664664,-0.0102515292100333,-2.7687074414846,Random Forest,BMY,999
0.0041986393066481,0.0041986393066481,0.5025025025025025,-0.0053622827535102,-2.3319708587607884,Random Forest,BRK-B,999
-0.0528344425055008,-0.0528344425055008,0.5295295295295295,0.0001468156992256,0.0503436791073599,Random Forest,BSX,999
-0.001190722903777,-0.001190722903777,0.4984984984984985,0.0063862494273398,1.27815113361937,Random Forest,CAT,999
-0.0302279321855608,-0.0302279321855608,0.5345345345345346,-0.013844763822897,-3.383528937664902,Random Forest,CB,999
0.0250138003626463,0.0250138003626463,0.5235235235235235,0.0179869432480597,3.6246079471766826,Random Forest,CDNS,999
-0.0709498289930411,-0.0709498289930411,0.56,0.0022275669246063,0.3037068911999168,Random Forest,CEG,675
-0.0333831996781031,-0.0333831996781031,0.5105105105105106,-0.0093175073974416,-1.8424289987697533,Random Forest,CI,999
0.0250702376371286,0.0250702376371286,0.4714714714714714,0.0033068877176759,0.8205524440115893,Random Forest,CME,999
-0.0003590700078009,-0.0003590700078009,0.4944944944944945,0.0120277703177781,1.6640878677576814,Random Forest,COF,999
