date,ticker,ret_lag_1d,ret_lag_2d,ret_lag_5d,ret_lag_10d,ret_lag_20d,vol_5d,vol_20d,vol_60d,momentum_5d,momentum_20d,momentum_60d,rsi_14,volume_zscore,macd_signal,macd_hist,bb_position,atr_norm_ret,vix_level,vix_5d_chg,spy_ret_5d,spy_ret_20d,spy_vol_20d,yield_curve,yield_curve_20d_chg,earnings_surprise,earnings_event,xs_momentum_20d_rank,xs_momentum_60d_rank,xs_rsi_14_rank,xs_vol_20d_rank,xs_peer_excess_ret
2024-12-20,BRK-B,0.006157773399651623,-0.019905208381959527,-0.0015917209483811146,-0.0001487713265383439,0.006889514491049464,0.011440583057357899,0.008289525002431745,0.010876662283016857,-0.020255998181574753,-0.041571552145952206,-0.006676074611959404,12.242140008703572,0.7230066198646451,-1.193253304129567,-2.8138235618364744,0.09389268259472718,0.0009262793683340485,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.42424242424242425,0.494949494949495,0.1414141414141414,0.010101010101010102,0.01507386667402931
2024-12-20,AMGN,0.009313015546564829,-0.026960060718631995,-0.012552153857495751,-0.006378977377873074,0.007051654720120926,0.015643945657099808,0.01531328873843556,0.015989183983886983,-0.04696051844503801,-0.09268076264659708,-0.15847752625672162,21.72680616528875,0.023285735110270066,-8.584102199505434,-0.5285928337369121,0.10146330212738507,0.0016684904132316313,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.16161616161616163,0.1111111111111111,0.3838383838383838,0.6161616161616161,-0.01163065358943395
2024-12-20,ADP,0.009809231391807893,-0.023919889137380856,-0.0015139072903747053,0.009145215360173875,0.020027295847600657,0.01374163344153841,0.009991559635271737,0.010739010810507927,-0.01978407825840367,-0.019258925149237993,0.06390371675073303,29.720147352174536,-0.1894390878616561,0.6395055406666071,-1.633147083150095,0.04749613813406547,0.0021418105573688014,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.5959595959595959,0.6767676767676768,0.5151515151515151,0.18181818181818182,0.015545786597200392
2024-12-20,GE,0.03032191611220436,-0.03528341465325813,0.00715883781721427,0.015441560582757807,0.004045475731080828,0.025434765280030247,0.021163121325191936,0.020111471218446815,-0.00018201305693865688,-0.07405317921634791,-0.12827294362262698,27.857106113314742,0.37274416507037345,-3.151062109678842,-1.230299559157705,0.20177084240168094,0.006676712399537134,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.2222222222222222,0.1717171717171717,0.494949494949495,0.797979797979798,0.035147851798665405
2024-12-20,PM,-0.019108865821228282,-0.011821633788020702,-0.002992107379334641,-0.014567107593422834,0.006288910175200169,0.013654646412268252,0.01113593573294814,0.018534883065806116,-0.03803151337895461,-0.06304168340388727,0.015206818028418834,19.044844273664992,1.4694431499416576,-0.0716795223710868,-0.8950367455529694,-0.08103844678148311,-0.009251856534617858,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.31313131313131315,0.5454545454545454,0.30303030303030304,0.2727272727272727,-0.0027016485233505444
2024-12-20,MMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-20,PLD,-0.02415552176636815,-0.04555894229539614,-0.0046575724337568625,-0.01573079497987151,-0.004976413817213143,0.02436000895427718,0.017781488016952486,0.0166554599991457,-0.08389092015155297,-0.10700548768392482,-0.18427637506143835,17.72325664263917,1.8848159422531552,-1.5283033131211496,-0.9958288922552967,-0.1564895415806396,-0.009829984920419501,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.13131313131313133,0.0707070707070707,0.23232323232323232,0.7373737373737373,-0.04856105529594891
2024-12-20,AAPL,0.0070146708943221725,-0.021421730443265674,0.0006856321694574952,-0.0008229105266140957,-0.0020960983788868015,0.015495445236297782,0.008878368506721062,0.011426036194331192,0.007380191491472399,0.09078597855163872,0.10467299798485574,73.7062399311887,1.1749109032223735,4.931291954009427,0.41431685089494596,0.7530359472625562,0.0018456171534382178,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.9595959595959596,0.7777777777777778,0.98989898989899,0.10101010101010101,0.04271005634707646
2024-12-20,NEE,-0.010635143029350869,-0.024214911061877342,0.005463061836276095,-0.012598408212090906,0.0062438003429909905,0.019258929471594775,0.012340606366756088,0.01578617265409033,-0.04711830898337599,-0.08639952757751623,-0.16996464723794624,8.097900280017768,1.2796746389703788,-1.1820942073853198,-0.44548496975909213,-0.03268959706446211,-0.008453626869604354,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.18181818181818182,0.10101010101010101,0.06060606060606061,0.41414141414141414,-0.011788444127771927
2024-12-20,MCO,-0.017018011436811253,-0.0319997455652824,-0.011561598442761056,0.00732968204564699,0.007016572658325115,0.0159316503089437,0.01300428166795634,0.012025920134762287,-0.06599422403967836,-0.0246037451410549,-0.027799383576173287,22.339120939884367,1.1952064306186994,3.4945020962523623,-3.845601102617608,-0.1741635737954147,-0.002052789053601509,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.5555555555555556,0.4444444444444444,0.41414141414141414,0.4444444444444444,-0.0306643591840743
2024-12-20,NFLX,0.014040813035882227,-0.0321826087526742,-0.00721732229890959,0.01837946999951634,0.015421156638108169,0.01791083560405051,0.015894986119562422,0.020087958747040058,-0.025401090346852007,0.020580417493648362,0.25012479340756677,54.86737919878904,-0.19862944831398968,3.0676870841687762,-0.6936104687628646,0.46190629333602573,0.007171523738351516,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.7777777777777778,0.9797979797979798,0.8888888888888888,0.6464646464646465,0.009928774508752056
2024-12-20,BSX,0.007156706708493887,-0.026539881873046345,-0.003428418102979225,-0.005081178511822215,0.014749937429994642,0.013692413591967309,0.009810500416822776,0.010572642605525926,-0.01946465983716883,-0.01674608558832147,0.061796451043226064,38.17965709173683,0.6929431510560141,0.691688888965042,-0.3518503267205614,0.06426732487447084,0.0050679792411430025,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.6060606060606061,0.6666666666666666,0.6565656565656566,0.1717171717171717,0.015865205018435233
2024-12-20,CVX,-0.02033602139761348,-0.02720937035640303,-0.005429535245706774,-0.02566989016707455,0.0018594564372560463,0.017007506317135934,0.013261909438504122,0.01279974554137475,-0.08764794140068732,-0.12508530576601928,-0.009586218312793604,11.575271909831116,2.59844139873413,-0.39713557102350805,-2.067697206741517,-0.10192787492337207,-0.0069009362371595445,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.0707070707070707,0.47474747474747475,0.1111111111111111,0.47474747474747475,-0.05231807654508326
2024-12-20,COST,-0.010303414964906832,-0.01765638656566182,0.0009712762313212053,0.010536931908757596,0.029706435990067837,0.008508336853191979,0.008604640273316054,0.010789877699487723,-0.03398470820410626,0.02879037849257693,0.05245222913089487,41.32812949046993,0.9840610197064703,17.675354031094642,-5.472160376609807,0.0796192400201317,-0.000599008478098332,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.8181818181818182,0.6464646464646465,0.7272727272727273,0.050505050505050504,0.0013451566514978003
2024-12-20,ORCL,0.020434115395463692,-0.0253374067946307,-0.011008539655196325,0.029263261287663767,0.008807230660857979,0.01754415508429153,0.02317446030453487,0.018894068788813143,-0.037246141395195664,-0.11512453222078067,0.01737740355297568,33.60570239192948,-0.40021816822030043,-0.9583339634059763,-2.4025001693876793,0.1292360973870348,0.003349445942329364,24.09000015258789,0.7306034497523941,-0.0301591642619145,-0.006860692118115,0.0080032379743324,0.3500003814697265,0.3540000915527344,0.0,0.0,0.10101010101010101,0.5555555555555556,0.5555555555555556,0.8686868686868687,-0.001916276539591602
